gene_id	gene_name	status	log2FoldChange	padj	pvalue	baseMean	mean_MM1S_coculture	mean_MM1S_monoculture
ENSG00000132967	HMGB1P5	up	1.1834435313365184	0.08289598057121456	0.01878994380569069	727.2293080912788	1010.0251125240762	444.43350365848147
ENSG00000230330	HMGN2P3	up	1.4248729724776499	0.08289598057121456	0.02080458120284856	47.697217722978394	69.73518806366786	25.659247382288935
ENSG00000234664	HMGN2P5	up	1.3742141603873888	0.08289598057121456	0.025590914574555427	63.29516861280306	91.57227926699586	35.01805795861025
ENSG00000198157	HMGN5	up	1.216626129300387	0.08289598057121456	0.019835680575235624	933.8801202451905	1306.0623778287725	561.6978626616086
ENSG00000072571	HMMR	up	1.1369586705450687	0.08289598057121456	0.019605775887724834	2545.178619187918	3499.394966358941	1590.9622720168943
ENSG00000214223	HNRNPA1P10	up	1.6014366080553648	0.08289598057121456	0.018219411535109913	142.545065501413	214.678383812742	70.41174719008401
ENSG00000257851	HNRNPA3P10	up	2.5951696823641313	0.08289598057121456	0.023799396314205606	6.937593813389651	12.263015202613166	1.6121724241661382
ENSG00000236565	HNRNPA3P5	up	2.4206196494704275	0.08289598057121456	0.010508918599908625	40.83179163175476	69.153910292776	12.509672970733519
ENSG00000213300	HNRNPA3P6	up	1.2413726093085204	0.08289598057121456	0.024889506921945265	87.14092434232657	122.68028030135422	51.60156838329895
ENSG00000080824	HSP90AA1	up	1.0457976288749358	0.08289598057121456	0.020357605413966938	29536.976562875265	39797.30860156825	19276.64452418228
ENSG00000138413	IDH1	up	1.0204429117257796	0.08289598057121456	0.020603132447793826	661.6091920007401	886.4721629690551	436.7462210324249
ENSG00000068885	IFT80	up	1.0326331778265765	0.08289598057121456	0.021244564158334506	1188.7495368605428	1597.0763483587953	780.4227253622904
ENSG00000211668	IGLV2-11	up	2.1564269486977534	0.08289598057121456	0.02267139146593487	12.405622052591033	20.582258970778245	4.228985134403817
ENSG00000211666	IGLV2-14	up	1.5494043361927488	0.08289598057121456	0.016858108483829255	1151.2637674711225	1716.4348575596478	586.0926773825977
